Zona,Fecha,DiaSemana,HoraInicio,HoraFin,Feriado,EventoEspecial,FlujoVehicular,Congestion
Av. Paseo de la Republica,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,82,bajo
Av. Paseo de la Republica,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,24,muy bajo
Av. Paseo de la Republica,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,40,muy bajo
Av. Paseo de la Republica,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,277,muy alto
Av. Paseo de la Republica,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,209,alto
Av. Paseo de la Republica,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,249,alto
Av. Paseo de la Republica,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,101,bajo
Av. Paseo de la Republica,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,180,alto
Av. Paseo de la Republica,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,95,bajo
Av. Paseo de la Republica,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,126,regular
Av. Paseo de la Republica,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,111,bajo
Av. Paseo de la Republica,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,85,bajo
Av. Paseo de la Republica,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,104,bajo
Av. Paseo de la Republica,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,186,alto
Av. Paseo de la Republica,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,228,alto
Av. Paseo de la Republica,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,295,muy alto
Av. Paseo de la Republica,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,321,muy alto
Av. Paseo de la Republica,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,339,muy alto
Av. Paseo de la Republica,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,163,regular
Av. Paseo de la Republica,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,170,regular
Av. Paseo de la Republica,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,66,bajo
Av. Paseo de la Republica,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,44,muy bajo
Av. Alfredo Benavides,2025-05-06,Thursday,00:00,01:00,no,Partido de futbol,22,muy bajo
Av. Alfredo Benavides,2025-05-06,Thursday,01:00,02:00,no,Partido de futbol,55,bajo
Av. Alfredo Benavides,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,94,bajo
Av. Alfredo Benavides,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,42,muy bajo
Av. Alfredo Benavides,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,85,bajo
Av. Alfredo Benavides,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,239,alto
Av. Alfredo Benavides,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,231,alto
Av. Alfredo Benavides,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,208,alto
Av. Alfredo Benavides,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,138,regular
Av. Alfredo Benavides,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,124,regular
Av. Alfredo Benavides,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,131,regular
Av. Alfredo Benavides,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,148,regular
Av. Alfredo Benavides,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,87,bajo
Av. Alfredo Benavides,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,145,regular
Av. Alfredo Benavides,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,97,bajo
Av. Alfredo Benavides,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,233,alto
Av. Alfredo Benavides,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,143,regular
Av. Alfredo Benavides,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,255,muy alto
Av. Alfredo Benavides,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,328,muy alto
Av. Alfredo Benavides,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,232,alto
Av. Alfredo Benavides,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,172,regular
Av. Alfredo Benavides,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,152,regular
Av. Alfredo Benavides,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,63,bajo
Av. Alfredo Benavides,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,76,bajo
Av. Universitaria,2025-05-06,Thursday,00:00,01:00,no,Partido de futbol,25,muy bajo
Av. Universitaria,2025-05-06,Thursday,01:00,02:00,no,Partido de futbol,51,bajo
Av. Universitaria,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,59,bajo
Av. Universitaria,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,28,muy bajo
Av. Universitaria,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,84,bajo
Av. Universitaria,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,217,alto
Av. Universitaria,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,228,alto
Av. Universitaria,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,265,muy alto
Av. Universitaria,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,138,regular
Av. Universitaria,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,171,regular
Av. Universitaria,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,112,bajo
Av. Universitaria,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,95,bajo
Av. Universitaria,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,120,regular
Av. Universitaria,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,131,regular
Av. Universitaria,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,92,bajo
Av. Universitaria,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,221,alto
Av. Universitaria,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,227,alto
Av. Universitaria,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,274,muy alto
Av. Universitaria,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,247,alto
Av. Universitaria,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,331,muy alto
Av. Universitaria,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,164,regular
Av. Universitaria,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,121,regular
Av. Universitaria,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,78,bajo
Av. Universitaria,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,87,bajo
Av. de la Marina,2025-05-06,Thursday,00:00,01:00,no,Partido de futbol,85,bajo
Av. de la Marina,2025-05-06,Thursday,01:00,02:00,no,Partido de futbol,52,bajo
Av. de la Marina,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,85,bajo
Av. de la Marina,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,78,bajo
Av. de la Marina,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,85,bajo
Av. de la Marina,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,155,regular
Av. de la Marina,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,250,muy alto
Av. de la Marina,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,240,alto
Av. de la Marina,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,196,alto
Av. de la Marina,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,149,regular
Av. de la Marina,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,121,regular
Av. de la Marina,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,146,regular
Av. de la Marina,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,116,bajo
Av. de la Marina,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,115,bajo
Av. de la Marina,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,142,regular
Av. de la Marina,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,122,regular
Av. de la Marina,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,136,regular
Av. de la Marina,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,325,muy alto
Av. de la Marina,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,218,alto
Av. de la Marina,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,325,muy alto
Av. de la Marina,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,164,regular
Av. de la Marina,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,112,bajo
Av. de la Marina,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,98,bajo
Av. de la Marina,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,90,bajo
Av. Abancay,2025-05-06,Thursday,00:00,01:00,no,Partido de futbol,85,bajo
Av. Abancay,2025-05-06,Thursday,01:00,02:00,no,Partido de futbol,80,bajo
Av. Abancay,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,84,bajo
Av. Abancay,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,33,muy bajo
Av. Abancay,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,46,muy bajo
Av. Abancay,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,196,alto
Av. Abancay,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,187,alto
Av. Abancay,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,295,muy alto
Av. Abancay,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,150,regular
Av. Abancay,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,160,regular
Av. Abancay,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,97,bajo
Av. Abancay,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,101,bajo
Av. Abancay,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,93,bajo
Av. Abancay,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,148,regular
Av. Abancay,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,82,bajo
Av. Abancay,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,194,alto
Av. Abancay,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,120,regular
Av. Abancay,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,257,muy alto
Av. Abancay,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,287,muy alto
Av. Abancay,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,273,muy alto
Av. Abancay,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,125,regular
Av. Abancay,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,146,regular
Av. Abancay,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,42,muy bajo
Av. Abancay,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,74,bajo
Av. Mexico,2025-05-06,Thursday,00:00,01:00,no,Partido de futbol,49,muy bajo
Av. Mexico,2025-05-06,Thursday,01:00,02:00,no,Partido de futbol,90,bajo
Av. Mexico,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,97,bajo
Av. Mexico,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,66,bajo
Av. Mexico,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,94,bajo
Av. Mexico,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,200,alto
Av. Mexico,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,197,alto
Av. Mexico,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,189,alto
Av. Mexico,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,129,regular
Av. Mexico,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,103,bajo
Av. Mexico,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,92,bajo
Av. Mexico,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,88,bajo
Av. Mexico,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,86,bajo
Av. Mexico,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,107,bajo
Av. Mexico,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,116,bajo
Av. Mexico,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,143,regular
Av. Mexico,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,169,regular
Av. Mexico,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,256,muy alto
Av. Mexico,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,205,alto
Av. Mexico,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,228,alto
Av. Mexico,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,162,regular
Av. Mexico,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,174,regular
Av. Mexico,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,72,bajo
Av. Mexico,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,55,bajo
Av. Argentina,2025-05-06,Thursday,00:00,01:00,no,Partido de futbol,74,bajo
Av. Argentina,2025-05-06,Thursday,01:00,02:00,no,Partido de futbol,47,muy bajo
Av. Argentina,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,23,muy bajo
Av. Argentina,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,98,bajo
Av. Argentina,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,84,bajo
Av. Argentina,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,253,muy alto
Av. Argentina,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,217,alto
Av. Argentina,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,200,alto
Av. Argentina,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,185,alto
Av. Argentina,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,121,regular
Av. Argentina,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,95,bajo
Av. Argentina,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,80,bajo
Av. Argentina,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,123,regular
Av. Argentina,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,142,regular
Av. Argentina,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,132,regular
Av. Argentina,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,200,alto
Av. Argentina,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,243,alto
Av. Argentina,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,343,muy alto
Av. Argentina,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,264,muy alto
Av. Argentina,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,220,alto
Av. Argentina,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,151,regular
Av. Argentina,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,153,regular
Av. Argentina,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,56,bajo
Av. Argentina,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,56,bajo
Av. Venezuela,2025-05-06,Thursday,00:00,01:00,no,Partido de futbol,78,bajo
Av. Venezuela,2025-05-06,Thursday,01:00,02:00,no,Partido de futbol,48,muy bajo
Av. Venezuela,2025-05-06,Thursday,02:00,03:00,no,Partido de futbol,23,muy bajo
Av. Venezuela,2025-05-06,Thursday,03:00,04:00,no,Partido de futbol,39,muy bajo
Av. Venezuela,2025-05-06,Thursday,04:00,05:00,no,Partido de futbol,92,bajo
Av. Venezuela,2025-05-06,Thursday,05:00,06:00,no,Partido de futbol,189,alto
Av. Venezuela,2025-05-06,Thursday,06:00,07:00,no,Partido de futbol,253,muy alto
Av. Venezuela,2025-05-06,Thursday,07:00,08:00,no,Partido de futbol,210,alto
Av. Venezuela,2025-05-06,Thursday,08:00,09:00,no,Partido de futbol,199,alto
Av. Venezuela,2025-05-06,Thursday,09:00,10:00,no,Partido de futbol,124,regular
Av. Venezuela,2025-05-06,Thursday,10:00,11:00,no,Partido de futbol,85,bajo
Av. Venezuela,2025-05-06,Thursday,11:00,12:00,no,Partido de futbol,133,regular
Av. Venezuela,2025-05-06,Thursday,12:00,13:00,no,Partido de futbol,86,bajo
Av. Venezuela,2025-05-06,Thursday,13:00,14:00,no,Partido de futbol,125,regular
Av. Venezuela,2025-05-06,Thursday,14:00,15:00,no,Partido de futbol,132,regular
Av. Venezuela,2025-05-06,Thursday,15:00,16:00,no,Partido de futbol,196,alto
Av. Venezuela,2025-05-06,Thursday,16:00,17:00,no,Partido de futbol,210,alto
Av. Venezuela,2025-05-06,Thursday,17:00,18:00,no,Partido de futbol,323,muy alto
Av. Venezuela,2025-05-06,Thursday,18:00,19:00,no,Partido de futbol,285,muy alto
Av. Venezuela,2025-05-06,Thursday,19:00,20:00,no,Partido de futbol,311,muy alto
Av. Venezuela,2025-05-06,Thursday,20:00,21:00,no,Partido de futbol,176,regular
Av. Venezuela,2025-05-06,Thursday,21:00,22:00,no,Partido de futbol,147,regular
Av. Venezuela,2025-05-06,Thursday,22:00,23:00,no,Partido de futbol,48,muy bajo
Av. Venezuela,2025-05-06,Thursday,23:00,24:00,no,Partido de futbol,77,bajo
Av. Paseo de la Republica,2025-05-07,Friday,00:00,01:00,si,ninguno,78,bajo
Av. Paseo de la Republica,2025-05-07,Friday,01:00,02:00,si,ninguno,69,bajo
Av. Paseo de la Republica,2025-05-07,Friday,02:00,03:00,si,ninguno,74,bajo
Av. Paseo de la Republica,2025-05-07,Friday,03:00,04:00,si,ninguno,47,muy bajo
Av. Paseo de la Republica,2025-05-07,Friday,04:00,05:00,si,ninguno,37,muy bajo
Av. Paseo de la Republica,2025-05-07,Friday,05:00,06:00,si,ninguno,251,muy alto
Av. Paseo de la Republica,2025-05-07,Friday,06:00,07:00,si,ninguno,174,regular
Av. Paseo de la Republica,2025-05-07,Friday,07:00,08:00,si,ninguno,293,muy alto
Av. Paseo de la Republica,2025-05-07,Friday,08:00,09:00,si,ninguno,148,regular
Av. Paseo de la Republica,2025-05-07,Friday,09:00,10:00,si,ninguno,122,regular
Av. Paseo de la Republica,2025-05-07,Friday,10:00,11:00,si,ninguno,102,bajo
Av. Paseo de la Republica,2025-05-07,Friday,11:00,12:00,si,ninguno,92,bajo
Av. Paseo de la Republica,2025-05-07,Friday,12:00,13:00,si,ninguno,96,bajo
Av. Paseo de la Republica,2025-05-07,Friday,13:00,14:00,si,ninguno,111,bajo
Av. Paseo de la Republica,2025-05-07,Friday,14:00,15:00,si,ninguno,92,bajo
Av. Paseo de la Republica,2025-05-07,Friday,15:00,16:00,si,ninguno,136,regular
Av. Paseo de la Republica,2025-05-07,Friday,16:00,17:00,si,ninguno,191,alto
Av. Paseo de la Republica,2025-05-07,Friday,17:00,18:00,si,ninguno,324,muy alto
Av. Paseo de la Republica,2025-05-07,Friday,18:00,19:00,si,ninguno,303,muy alto
Av. Paseo de la Republica,2025-05-07,Friday,19:00,20:00,si,ninguno,330,muy alto
Av. Paseo de la Republica,2025-05-07,Friday,20:00,21:00,si,ninguno,105,bajo
Av. Paseo de la Republica,2025-05-07,Friday,21:00,22:00,si,ninguno,136,regular
Av. Paseo de la Republica,2025-05-07,Friday,22:00,23:00,si,ninguno,44,muy bajo
Av. Paseo de la Republica,2025-05-07,Friday,23:00,24:00,si,ninguno,49,muy bajo
Av. Alfredo Benavides,2025-05-07,Friday,00:00,01:00,si,ninguno,96,bajo
Av. Alfredo Benavides,2025-05-07,Friday,01:00,02:00,si,ninguno,56,bajo
Av. Alfredo Benavides,2025-05-07,Friday,02:00,03:00,si,ninguno,81,bajo
Av. Alfredo Benavides,2025-05-07,Friday,03:00,04:00,si,ninguno,48,muy bajo
Av. Alfredo Benavides,2025-05-07,Friday,04:00,05:00,si,ninguno,38,muy bajo
Av. Alfredo Benavides,2025-05-07,Friday,05:00,06:00,si,ninguno,235,alto
Av. Alfredo Benavides,2025-05-07,Friday,06:00,07:00,si,ninguno,174,regular
Av. Alfredo Benavides,2025-05-07,Friday,07:00,08:00,si,ninguno,177,regular
Av. Alfredo Benavides,2025-05-07,Friday,08:00,09:00,si,ninguno,170,regular
Av. Alfredo Benavides,2025-05-07,Friday,09:00,10:00,si,ninguno,127,regular
Av. Alfredo Benavides,2025-05-07,Friday,10:00,11:00,si,ninguno,136,regular
Av. Alfredo Benavides,2025-05-07,Friday,11:00,12:00,si,ninguno,131,regular
Av. Alfredo Benavides,2025-05-07,Friday,12:00,13:00,si,ninguno,136,regular
Av. Alfredo Benavides,2025-05-07,Friday,13:00,14:00,si,ninguno,118,bajo
Av. Alfredo Benavides,2025-05-07,Friday,14:00,15:00,si,ninguno,135,regular
Av. Alfredo Benavides,2025-05-07,Friday,15:00,16:00,si,ninguno,189,alto
Av. Alfredo Benavides,2025-05-07,Friday,16:00,17:00,si,ninguno,157,regular
Av. Alfredo Benavides,2025-05-07,Friday,17:00,18:00,si,ninguno,277,muy alto
Av. Alfredo Benavides,2025-05-07,Friday,18:00,19:00,si,ninguno,281,muy alto
Av. Alfredo Benavides,2025-05-07,Friday,19:00,20:00,si,ninguno,214,alto
Av. Alfredo Benavides,2025-05-07,Friday,20:00,21:00,si,ninguno,157,regular
Av. Alfredo Benavides,2025-05-07,Friday,21:00,22:00,si,ninguno,120,regular
Av. Alfredo Benavides,2025-05-07,Friday,22:00,23:00,si,ninguno,63,bajo
Av. Alfredo Benavides,2025-05-07,Friday,23:00,24:00,si,ninguno,76,bajo
Av. Universitaria,2025-05-07,Friday,00:00,01:00,si,ninguno,30,muy bajo
Av. Universitaria,2025-05-07,Friday,01:00,02:00,si,ninguno,59,bajo
Av. Universitaria,2025-05-07,Friday,02:00,03:00,si,ninguno,60,bajo
Av. Universitaria,2025-05-07,Friday,03:00,04:00,si,ninguno,56,bajo
Av. Universitaria,2025-05-07,Friday,04:00,05:00,si,ninguno,97,bajo
Av. Universitaria,2025-05-07,Friday,05:00,06:00,si,ninguno,194,alto
Av. Universitaria,2025-05-07,Friday,06:00,07:00,si,ninguno,276,muy alto
Av. Universitaria,2025-05-07,Friday,07:00,08:00,si,ninguno,239,alto
Av. Universitaria,2025-05-07,Friday,08:00,09:00,si,ninguno,161,regular
Av. Universitaria,2025-05-07,Friday,09:00,10:00,si,ninguno,138,regular
Av. Universitaria,2025-05-07,Friday,10:00,11:00,si,ninguno,117,bajo
Av. Universitaria,2025-05-07,Friday,11:00,12:00,si,ninguno,134,regular
Av. Universitaria,2025-05-07,Friday,12:00,13:00,si,ninguno,101,bajo
Av. Universitaria,2025-05-07,Friday,13:00,14:00,si,ninguno,94,bajo
Av. Universitaria,2025-05-07,Friday,14:00,15:00,si,ninguno,141,regular
Av. Universitaria,2025-05-07,Friday,15:00,16:00,si,ninguno,155,regular
Av. Universitaria,2025-05-07,Friday,16:00,17:00,si,ninguno,162,regular
Av. Universitaria,2025-05-07,Friday,17:00,18:00,si,ninguno,213,alto
Av. Universitaria,2025-05-07,Friday,18:00,19:00,si,ninguno,315,muy alto
Av. Universitaria,2025-05-07,Friday,19:00,20:00,si,ninguno,344,muy alto
Av. Universitaria,2025-05-07,Friday,20:00,21:00,si,ninguno,152,regular
Av. Universitaria,2025-05-07,Friday,21:00,22:00,si,ninguno,140,regular
Av. Universitaria,2025-05-07,Friday,22:00,23:00,si,ninguno,96,bajo
Av. Universitaria,2025-05-07,Friday,23:00,24:00,si,ninguno,96,bajo
Av. de la Marina,2025-05-07,Friday,00:00,01:00,si,ninguno,27,muy bajo
Av. de la Marina,2025-05-07,Friday,01:00,02:00,si,ninguno,84,bajo
Av. de la Marina,2025-05-07,Friday,02:00,03:00,si,ninguno,89,bajo
Av. de la Marina,2025-05-07,Friday,03:00,04:00,si,ninguno,93,bajo
Av. de la Marina,2025-05-07,Friday,04:00,05:00,si,ninguno,34,muy bajo
Av. de la Marina,2025-05-07,Friday,05:00,06:00,si,ninguno,241,alto
Av. de la Marina,2025-05-07,Friday,06:00,07:00,si,ninguno,282,muy alto
Av. de la Marina,2025-05-07,Friday,07:00,08:00,si,ninguno,248,alto
Av. de la Marina,2025-05-07,Friday,08:00,09:00,si,ninguno,152,regular
Av. de la Marina,2025-05-07,Friday,09:00,10:00,si,ninguno,100,bajo
Av. de la Marina,2025-05-07,Friday,10:00,11:00,si,ninguno,120,regular
Av. de la Marina,2025-05-07,Friday,11:00,12:00,si,ninguno,98,bajo
Av. de la Marina,2025-05-07,Friday,12:00,13:00,si,ninguno,94,bajo
Av. de la Marina,2025-05-07,Friday,13:00,14:00,si,ninguno,116,bajo
Av. de la Marina,2025-05-07,Friday,14:00,15:00,si,ninguno,83,bajo
Av. de la Marina,2025-05-07,Friday,15:00,16:00,si,ninguno,243,alto
Av. de la Marina,2025-05-07,Friday,16:00,17:00,si,ninguno,209,alto
Av. de la Marina,2025-05-07,Friday,17:00,18:00,si,ninguno,301,muy alto
Av. de la Marina,2025-05-07,Friday,18:00,19:00,si,ninguno,332,muy alto
Av. de la Marina,2025-05-07,Friday,19:00,20:00,si,ninguno,323,muy alto
Av. de la Marina,2025-05-07,Friday,20:00,21:00,si,ninguno,157,regular
Av. de la Marina,2025-05-07,Friday,21:00,22:00,si,ninguno,124,regular
Av. de la Marina,2025-05-07,Friday,22:00,23:00,si,ninguno,69,bajo
Av. de la Marina,2025-05-07,Friday,23:00,24:00,si,ninguno,45,muy bajo
Av. Abancay,2025-05-07,Friday,00:00,01:00,si,ninguno,27,muy bajo
Av. Abancay,2025-05-07,Friday,01:00,02:00,si,ninguno,45,muy bajo
Av. Abancay,2025-05-07,Friday,02:00,03:00,si,ninguno,23,muy bajo
Av. Abancay,2025-05-07,Friday,03:00,04:00,si,ninguno,58,bajo
Av. Abancay,2025-05-07,Friday,04:00,05:00,si,ninguno,90,bajo
Av. Abancay,2025-05-07,Friday,05:00,06:00,si,ninguno,296,muy alto
Av. Abancay,2025-05-07,Friday,06:00,07:00,si,ninguno,172,regular
Av. Abancay,2025-05-07,Friday,07:00,08:00,si,ninguno,248,alto
Av. Abancay,2025-05-07,Friday,08:00,09:00,si,ninguno,173,regular
Av. Abancay,2025-05-07,Friday,09:00,10:00,si,ninguno,195,alto
Av. Abancay,2025-05-07,Friday,10:00,11:00,si,ninguno,116,bajo
Av. Abancay,2025-05-07,Friday,11:00,12:00,si,ninguno,115,bajo
Av. Abancay,2025-05-07,Friday,12:00,13:00,si,ninguno,81,bajo
Av. Abancay,2025-05-07,Friday,13:00,14:00,si,ninguno,101,bajo
Av. Abancay,2025-05-07,Friday,14:00,15:00,si,ninguno,105,bajo
Av. Abancay,2025-05-07,Friday,15:00,16:00,si,ninguno,208,alto
Av. Abancay,2025-05-07,Friday,16:00,17:00,si,ninguno,161,regular
Av. Abancay,2025-05-07,Friday,17:00,18:00,si,ninguno,230,alto
Av. Abancay,2025-05-07,Friday,18:00,19:00,si,ninguno,237,alto
Av. Abancay,2025-05-07,Friday,19:00,20:00,si,ninguno,319,muy alto
Av. Abancay,2025-05-07,Friday,20:00,21:00,si,ninguno,174,regular
Av. Abancay,2025-05-07,Friday,21:00,22:00,si,ninguno,152,regular
Av. Abancay,2025-05-07,Friday,22:00,23:00,si,ninguno,40,muy bajo
Av. Abancay,2025-05-07,Friday,23:00,24:00,si,ninguno,44,muy bajo
Av. Mexico,2025-05-07,Friday,00:00,01:00,si,ninguno,37,muy bajo
Av. Mexico,2025-05-07,Friday,01:00,02:00,si,ninguno,30,muy bajo
Av. Mexico,2025-05-07,Friday,02:00,03:00,si,ninguno,53,bajo
Av. Mexico,2025-05-07,Friday,03:00,04:00,si,ninguno,76,bajo
Av. Mexico,2025-05-07,Friday,04:00,05:00,si,ninguno,28,muy bajo
